sale_id	sale_date_id	location_id	product_id	unit_price_usd	discount_pct	units_sold	discounted_price_usd	revenue_usd	fx_rate_id	revenue_local_currency	sale_metadata_id	customer_rating	costumer_id	return_status_id
APPL-00010339	17 February 2024	454	23	80.51	0	1	80.51	80.51	34	2455.56	34	3.4		1
APPL-00009093	26 May 2022	403	23	78.65	0	2	78.65	157.3	3	144.72	4	3.7		2
APPL-00006514	14 May 2022	306	23	85.2	15	2	72.42	144.84	20	224502	3	3.4		2
APPL-00006215	29 November 2024	294	23	82.36	7	1	76.59	76.59	19	124.84	5	4.5		3
APPL-00004348	21 April 2023	216	23	76.44	2	1	74.91	74.91	14	1176087	40	3.1		3
APPL-00001828	01 April 2024	80	23	80.59	2	1	78.98	78.98	7	75820.8	5			3
APPL-00010550	08 December 2022	463	23	81.31	0	2	81.31	162.62	34	4959.91	38			1
APPL-00006159	06 March 2023	293	23	77.23	0	2	77.23	154.46	3	142.1	24			1
APPL-00009895	16 September 2024	439	23	79.37	7	2	73.81	147.62	32	4694.32	42			1
APPL-00006467	27 November 2022	304	23	74.91	7	2	69.67	139.34	20	215977	32			1
APPL-00007855	07 April 2024	361	23	76.3	0	3	76.3	228.9	3	210.59	36			1
APPL-00004875	17 June 2024	242	23	81.85	0	3	81.85	245.55	3	225.91	4			1
APPL-00000643	17 November 2022	24	23	85.23	3	3	82.67	248.01	3	228.17	2			1
APPL-00007233	28 August 2022	337	23	84.44	0	3	84.44	253.32	23	14312.58	31			1
APPL-00010629	06 July 2022	466	23	84.74	15	7	72.03	504.21	35	1850.45	37			1
APPL-00004503	07 March 2022	223	23	78.07	0	6	78.07	468.42	3	430.95	29			1
APPL-00011401	30 November 2022	516	23	82.24	0	5	82.24	411.2	38	10074400	23	3.7		1
APPL-00000998	10 July 2024	37	23	83.09	0	4	83.09	332.36	3	305.77	16	3.4		1
APPL-00001460	11 October 2023	62	23	76.99	10	4	69.29	277.16	6	376.94	23	4.7		1
APPL-00000488	06 April 2023	17	23	77.72	5	4	73.83	295.32	2	451.84	33	4.5		1
APPL-00002847	03 April 2024	131	23	73.14	0	4	73.14	292.56	11	9040.1	30	4.7		1
APPL-00003977	11 May 2024	186	23	84.03	0	3	84.03	252.09	13	21049.51	4	4.5		1
APPL-00008594	09 February 2024	383	23	78.39	3	3	76.04	228.12	28	4311.47	32	4.2		1
APPL-00005753	16 July 2024	277	23	81.82	7	3	76.09	228.27	18	3914.83	39	4.7		1
APPL-00004676	24 July 2022	231	23	76.53	2	2	75	150	3	138	32	3.9		1
APPL-00008739	11 September 2024	388	23	73.07	5	2	69.42	138.84	28	2624.08	34	3.7		1
APPL-00000026	21 June 2024	1	23	78.25	5	2	74.34	148.68	1	134852.76	12	4.5		1
APPL-00007129	21 May 2024	332	23	76.5	3	2	74.2	148.4	23	8384.6	1	3.3		1
APPL-00010445	13 March 2022	459	23	78.38	7	2	72.89	145.78	34	4446.29	41	3.6		1
APPL-00010330	22 January 2023	454	23	83.41	7	2	77.57	155.14	34	4731.77	6	5		1
APPL-00011391	08 November 2024	515	23	80.1	2	2	78.5	157	38	3846500	36	4.5		1
APPL-00002815	29 November 2023	130	23	75.73	15	2	64.37	128.74	11	3978.07	40	4.4		1
APPL-00010726	11 May 2023	469	23	73.83	0	2	73.83	147.66	35	541.91	2	3.6		1
APPL-00008347	01 February 2022	382	23	73.96	0	2	73.96	147.92	27	198.21	4	3.5		1
APPL-00007319	11 July 2023	340	23	74.19	0	2	74.19	148.38	23	8383.47	28	4.2		1
APPL-00006459	25 February 2024	303	23	79.6	0	2	79.6	159.2	20	246760	18	4.2		1
APPL-00004327	21 November 2023	215	23	74.46	0	2	74.46	148.92	14	2338044	9	4.8		1
APPL-00000429	20 July 2022	15	23	82.78	0	2	82.78	165.56	2	253.31	8	3.2		1
APPL-00010132	28 May 2022	448	23	80.27	0	1	80.27	80.27	33	2825.5	12	4.5		1
APPL-00007460	08 May 2024	345	23	75.03	0	1	75.03	75.03	24	297.87	11	5		1
APPL-00007355	02 February 2022	342	23	76.08	0	1	76.08	76.08	24	302.04	39	4.6		1
APPL-00007214	23 March 2023	336	23	80.62	0	1	80.62	80.62	23	4555.03	17	4.4		1
APPL-00006932	23 September 2022	325	23	83.49	0	1	83.49	83.49	22	23293.71	2	4.8		1
APPL-00003936	20 August 2024	182	23	80.46	0	1	80.46	80.46	12	629.2	11	4.1		1
APPL-00002298	23 November 2024	109	23	76.93	0	1	76.93	76.93	9	304642.8	24	3.1		1
APPL-00002234	09 September 2022	107	23	85.16	0	1	85.16	85.16	9	337233.6	39	3.4		1
APPL-00001839	17 September 2022	81	23	75.37	0	1	75.37	75.37	7	72355.2	35	3.4		1
APPL-00001565	29 July 2024	68	23	84.4	0	1	84.4	84.4	6	114.78	34	4.8		1
APPL-00000911	14 January 2023	34	23	79.1	0	1	79.1	79.1	4	8701	21	3.2		1
APPL-00009253	12 March 2024	413	23	82.51	0	1	82.51	82.51	3	75.91	2	4.2		1
APPL-00004651	03 February 2024	229	23	82.73	0	1	82.73	82.73	3	76.11	15	4.4		1
APPL-00004692	02 December 2023	232	23	78.41	3	1	76.06	76.06	3	69.98	27	4.1		1
APPL-00003362	02 April 2022	155	23	85.04	5	1	80.79	80.79	3	74.33	31	3.7		1
APPL-00003252	13 July 2023	149	23	81.9	7	1	76.17	76.17	3	70.08	21	4.6		1
APPL-00001045	11 September 2023	39	23	75.88	2	1	74.36	74.36	3	68.41	41	4.7		1
APPL-00000641	21 October 2022	24	23	77.97	7	1	72.51	72.51	3	66.71	11	3.3		1
APPL-00005710	14 October 2022	276	23	80.97	3	1	78.54	78.54	18	1346.96	20	4.2		1
APPL-00002990	06 June 2023	137	23	72.7	3	1	70.52	70.52	3	64.88	16			1
APPL-00006865	03 August 2022	322	23	76.45	5	1	72.63	72.63	22	20263.77	19			1
APPL-00007232	24 July 2022	337	22	471.5	0	3	471.5	1414.5	23	79919.25	40	4.8		1
APPL-00005441	06 October 2022	267	22	475.74	0	2	475.74	951.48	17	4481.47	18	3		1
APPL-00005549	04 August 2023	270	22	435.51	0	1	435.51	435.51	17	2051.25	35	3.2		1
APPL-00002167	22 February 2022	104	22	422.33	0	1	422.33	422.33	8	3057.67	7	3.2		1
APPL-00007990	14 March 2024	367	22	439.58	7	1	408.81	408.81	25	37406.11	31	4.9		1
APPL-00009231	15 January 2022	412	22	422.75	3	1	410.07	410.07	3	377.26	36			1
APPL-00000025	01 May 2024	1	22	418.64	7	1	389.34	389.34	1	353131.38	13			1
APPL-00000454	18 November 2022	16	22	474.84	0	3	474.84	1424.52	2	2179.52	21			1
APPL-00011289	30 June 2023	512	22	478.9	0	3	478.9	1436.7	38	35199150	12	4.6		1
APPL-00010842	31 October 2022	474	22	456.48	0	2	456.48	912.96	36	721.24	35			1
APPL-00008024	27 December 2024	368	22	471.64	2	3	462.21	1386.63	25	126876.65	37	4.8		1
APPL-00000381	11 June 2023	13	21	828.47	0	1	828.47	828.47	2	1267.56	18	4.4		1
APPL-00009190	02 December 2024	409	21	814.69	7	1	757.66	757.66	3	697.05	15			1
APPL-00007095	22 January 2024	331	21	834.82	0	3	834.82	2504.46	22	698744.34	12	3.8		3
APPL-00008677	12 December 2024	386	21	763.03	0	2	763.03	1526.06	28	28842.53	28			1
APPL-00002289	26 April 2023	109	21	767.18	0	1	767.18	767.18	9	3038032.8	9	3.7		1
APPL-00000024	19 April 2024	1	21	775.91	0	1	775.91	775.91	1	703750.37	16	4.7		1
APPL-00002382	04 August 2024	112	20	447.37	3	1	433.95	433.95	9	1718442	36	3.3	80	1
APPL-00011414	09 April 2024	516	20	421.45	2	2	413.02	826.04	38	20237980	20	3	93	1
APPL-00000023	28 November 2023	1	20	413.49	7	2	384.55	769.1	1	697573.7	12	3.9	20	1
APPL-00003959	01 March 2024	184	20	446.5	10	3	401.85	1205.55	13	100663.43	12		75	1
APPL-00001211	26 August 2023	47	20	426.74	5	1	405.4	405.4	5	2014.84	2		80	1
APPL-00000761	21 September 2023	29	20	450.88	7	1	419.32	419.32	4	46125.2	8	3.5	91	1
APPL-00006808	09 February 2024	318	20	410.99	15	1	349.34	349.34	21	3720.47	18	3	75	1
APPL-00000672	23 November 2024	25	20	435.78	0	2	435.78	871.56	3	801.84	34	4.5	114	1
APPL-00003162	17 November 2024	143	19	612.96	7	1	570.05	570.05	3	524.45	5	3.4		1
APPL-00002803	03 June 2022	130	19	566.08	3	1	549.1	549.1	11	16967.19	20	4.4		1
APPL-00000817	07 March 2023	31	19	623.36	3	1	604.66	604.66	4	66512.6	3			1
APPL-00008472	13 August 2023	382	19	588.51	0	4	588.51	2354.04	27	3154.41	37	3.4		2
APPL-00001250	14 August 2022	50	19	574.33	0	2	574.33	1148.66	5	5708.84	24			1
APPL-00000022	12 November 2023	1	19	639.99	5	2	607.99	1215.98	1	1102893.86	1	4.3		1
APPL-00010760	04 August 2023	470	19	562	0	1	562	562	35	2062.54	16	4.1		1
APPL-00009891	04 May 2024	439	18	123.64	0	1	123.64	123.64	32	3931.75	33	4.2		1
APPL-00008650	12 February 2022	386	18	133.81	0	1	133.81	133.81	28	2529.01	2	4		1
APPL-00008281	16 March 2024	379	18	129.39	0	1	129.39	129.39	26	485.21	7	4.9		1
APPL-00004339	07 June 2022	216	18	135.13	0	1	135.13	135.13	14	2121541	10	4.8		1
APPL-00009284	14 June 2023	415	18	124.44	2	1	121.95	121.95	3	112.19	13	4.8		2
APPL-00010586	11 July 2024	464	18	137.1	5	3	130.24	390.72	35	1433.94	9	4.5		3
APPL-00009533	01 June 2022	425	18	127.68	5	5	121.3	606.5	30	6398.58	6	4.1		3
APPL-00004314	13 December 2024	214	18	134.39	0	2	134.39	268.78	14	4219846	4			1
APPL-00009679	21 April 2023	431	18	133.62	3	2	129.61	259.22	31	228.11	22			1
APPL-00009079	20 July 2023	402	18	125.15	3	2	121.4	242.8	3	223.38	25			1
APPL-00008047	20 July 2024	369	18	130.85	7	2	121.69	243.38	25	22269.27	12			1
APPL-00007479	23 September 2022	346	18	137.13	15	2	116.56	233.12	24	925.49	41			1
APPL-00007412	02 October 2024	343	18	121.83	15	2	103.56	207.12	24	822.27	18			1
APPL-00003548	09 December 2023	166	18	137.96	10	2	124.16	248.32	3	228.45	31			1
APPL-00004616	06 February 2024	227	18	129.22	0	3	129.22	387.66	3	356.65	19			1
APPL-00010190	28 October 2024	449	18	128.77	3	4	124.91	499.64	33	17587.33	11			1
APPL-00006882	01 March 2022	323	18	134.89	0	5	134.89	674.45	22	188171.55	39	3.2		1
APPL-00005472	12 February 2022	268	18	119.03	0	5	119.03	595.15	17	2803.16	29	3.8		1
APPL-00002230	07 November 2024	106	18	133.58	0	8	133.58	1068.64	9	4231814.4	29	3.5		1
APPL-00003574	03 September 2024	167	18	138.65	7	6	128.94	773.64	3	711.75	4	3.8		1
APPL-00000840	05 June 2022	32	18	137.6	7	6	127.97	767.82	4	84460.2	38	4.5		1
APPL-00004396	19 August 2022	218	18	129.29	0	4	129.29	517.16	3	475.79	25	3.5		1
APPL-00010986	23 November 2022	483	18	119.92	5	4	113.92	455.68	36	359.99	38	3.7		1
APPL-00000184	02 February 2024	6	18	133.28	0	4	133.28	533.12	1	483539.84	29	4.6		1
APPL-00004628	29 June 2022	228	18	135.5	0	3	135.5	406.5	3	373.98	11	3.9		1
APPL-00004014	29 October 2022	192	18	132.11	0	3	132.11	396.33	13	33093.56	26	4.2		1
APPL-00008630	29 April 2022	385	18	129.98	7	3	120.88	362.64	28	6853.9	9	3.9		1
APPL-00001582	25 April 2024	69	18	128.3	15	3	109.06	327.18	6	444.96	31	3.1		1
APPL-00003383	21 April 2023	156	18	133	15	2	113.05	226.1	3	208.01	1	4.6		1
APPL-00008728	08 July 2023	388	18	130.84	5	2	124.3	248.6	28	4698.54	4	3.8		1
APPL-00002412	19 January 2024	114	18	136.67	2	2	133.94	267.88	9	1060804.8	33	3.4		1
APPL-00006337	09 November 2024	298	18	126.42	15	2	107.46	214.92	19	350.32	7	3.5		1
APPL-00002518	31 March 2022	119	18	127.16	15	2	108.09	216.18	10	1491.64	28	3.6		1
APPL-00005942	26 June 2024	284	18	125.02	0	2	125.02	250.04	3	230.04	41	3.1		1
APPL-00003447	27 May 2024	160	18	133.39	0	2	133.39	266.78	3	245.44	15	4		1
APPL-00010698	09 August 2023	468	18	125.69	0	1	125.69	125.69	35	461.28	31	3.1		1
APPL-00011094	14 October 2023	492	18	128.84	3	1	124.97	124.97	37	124.97	5	3.7		1
APPL-00002538	02 August 2024	119	18	128.4	15	1	109.14	109.14	10	753.07	26	3.8		1
APPL-00002220	07 April 2023	106	18	120.13	15	1	102.11	102.11	9	404355.6	20	4.3		1
APPL-00003750	07 September 2022	177	18	134.32	0	1	134.32	134.32	12	1050.38	13	3.1		1
APPL-00000869	05 June 2022	33	18	119.47	15	1	101.55	101.55	4	11170.5	42	3.4		1
APPL-00007829	22 March 2023	360	18	120.08	15	1	102.07	102.07	3	93.9	5			1
APPL-00007672	19 October 2022	354	18	132.23	7	1	122.97	122.97	3	113.13	40			1
APPL-00000523	05 June 2022	19	18	127.12	2	1	124.58	124.58	3	114.61	40			1
APPL-00011375	07 June 2023	515	18	126.94	3	1	123.13	123.13	38	3016685	21			1
APPL-00010570	21 September 2022	464	18	138.81	3	1	134.65	134.65	35	494.17	42			1
APPL-00004154	31 May 2022	208	18	121.02	7	1	112.55	112.55	14	1767035	5			1
APPL-00006383	26 October 2023	300	18	135.23	0	1	135.23	135.23	19	220.42	10			1
APPL-00000284	09 October 2024	9	18	125.8	0	1	125.8	125.8	2	192.47	29			1
APPL-00009128	27 November 2024	404	18	138.01	0	1	138.01	138.01	3	126.97	16			1
APPL-00001660	08 June 2022	74	18	126.38	0	1	126.38	126.38	6	171.88	5	3.6		1
APPL-00000276	19 October 2023	9	18	121.9	0	1	121.9	121.9	2	186.51	30	4.7		1
APPL-00000762	11 October 2023	29	18	121.33	0	1	121.33	121.33	4	13346.3	24	3.2		1
APPL-00004721	15 August 2023	234	18	132.89	0	1	132.89	132.89	3	122.26	32	4.6		1
APPL-00006135	29 August 2023	292	18	119.36	10	1	107.42	107.42	3	98.83	2	4.9		1
APPL-00006068	12 April 2024	289	18	128.77	3	1	124.91	124.91	3	114.92	19	3.6		1
APPL-00005993	12 November 2023	286	18	135.5	5	1	128.72	128.72	3	118.42	38	4.4		1
APPL-00004566	03 December 2023	225	18	119.72	15	1	101.76	101.76	3	93.62	29	4.4		1
APPL-00003085	24 May 2022	141	18	123.28	5	1	117.12	117.12	3	107.75	19	3.7		1
APPL-00011161	24 August 2024	498	18	122.1	15	1	103.78	103.78	37	103.78	35	4.1		1
APPL-00006326	31 July 2023	298	18	127.22	3	1	123.4	123.4	19	201.14	30	4.6		1
APPL-00011120	31 May 2024	494	18	119.57	5	1	113.59	113.59	37	113.59	35	4.2		1
APPL-00002213	03 August 2022	106	18	127.7	0	1	127.7	127.7	9	505692	34	4.4		1
APPL-00006824	12 November 2023	319	18	126.14	5	1	119.83	119.83	21	1276.19	32	4.9		1
APPL-00000021	12 September 2023	1	18	126.54	5	1	120.21	120.21	1	109030.47	15	4.7		1
APPL-00006394	23 February 2022	301	18	134.38	7	1	124.97	124.97	19	203.7	4	4.9		1
APPL-00004540	28 June 2023	224	17	770.27	5	2	731.76	1463.52	3	1346.44	8	3.5		1
APPL-00000020	28 August 2023	1	17	839.97	0	1	839.97	839.97	1	761852.79	14			1
APPL-00006538	08 December 2022	307	17	801.62	0	4	801.62	3206.48	20	4970044	1	4.9		3
APPL-00010374	20 April 2023	456	17	783.37	15	2	665.86	1331.72	34	40617.46	10			1
APPL-00011337	29 March 2024	513	17	836.52	0	1	836.52	836.52	38	20494740	42			1
APPL-00001428	30 November 2023	60	17	756.99	5	2	719.14	1438.28	5	7148.25	16	3.7		1
APPL-00010516	21 November 2023	461	17	800.05	0	1	800.05	800.05	34	24401.52	12	3.2		1
APPL-00010704	20 January 2024	468	17	746.62	3	1	724.22	724.22	35	2657.89	25	4.3		1
APPL-00011237	13 May 2024	506	17	862.68	7	1	802.29	802.29	37	802.29	17	4.5		1
APPL-00010319	15 January 2022	454	16	1163.71	0	2	1163.71	2327.42	34	70986.31	31			1
APPL-00001429	28 January 2024	60	16	1023.19	0	2	1023.19	2046.38	5	10170.51	7			1
APPL-00008890	28 April 2024	394	16	1120.6	10	3	1008.54	3025.62	29	4018023.36	42			1
APPL-00002830	22 January 2022	131	16	1181.26	0	3	1181.26	3543.78	11	109502.8	25	4.3		1
APPL-00010447	09 April 2022	459	16	1038.26	15	3	882.52	2647.56	34	80750.58	13	4.1		1
APPL-00001458	30 March 2023	62	16	1126.7	0	2	1126.7	2253.4	6	3064.62	7	4		1
APPL-00002122	27 January 2024	100	16	1057.52	0	1	1057.52	1057.52	8	7656.44	2	3.5		1
APPL-00001172	14 March 2023	45	16	1161.82	7	1	1080.49	1080.49	3	994.05	36	4		1
APPL-00001362	13 February 2023	56	16	1106.58	3	1	1073.38	1073.38	5	5334.7	11	3.2		1
APPL-00003982	19 December 2023	187	16	1092.32	15	1	928.47	928.47	13	77527.24	11			1
APPL-00003911	05 October 2022	182	16	1161.92	0	6	1161.92	6971.52	12	54517.29	41	4.4		2
APPL-00000019	22 August 2023	1	16	1059.87	2	2	1038.67	2077.34	1	1884147.38	13	4.5		2
APPL-00011099	06 October 2024	492	16	1165.2	10	1	1048.68	1048.68	37	1048.68	2	4.6		2
APPL-00000203	27 June 2022	7	15	27.19	3	1	26.37	26.37	1	23917.59	15	3.1		1
APPL-00009433	03 July 2022	421	15	28.27	5	1	26.86	26.86	30	283.37	33	3.8		1
APPL-00008882	21 August 2022	394	15	29.85	7	1	27.76	27.76	29	36865.28	16	5		1
APPL-00006796	12 December 2022	318	15	27.57	7	1	25.64	25.64	21	273.07	23	4.7		1
APPL-00006201	07 September 2023	294	15	28.27	2	1	27.7	27.7	19	45.15	36	4		1
APPL-00011345	12 March 2022	514	15	29.97	3	1	29.07	29.07	38	712215	17			1
APPL-00007121	09 May 2023	332	15	30.07	3	1	29.17	29.17	23	1648.11	6			1
APPL-00008165	10 February 2024	374	15	29.48	5	1	28.01	28.01	26	105.04	41			1
APPL-00000486	08 December 2022	17	15	30.46	5	1	28.94	28.94	2	44.28	23			1
APPL-00009410	23 February 2023	420	15	30	0	1	30	30	30	316.5	14			1
APPL-00009375	24 November 2023	418	15	27.4	0	1	27.4	27.4	30	289.07	29			1
APPL-00008671	12 February 2024	386	15	30.29	0	1	30.29	30.29	28	572.48	41			1
APPL-00000794	28 August 2024	30	15	28.8	0	1	28.8	28.8	4	3168	12			1
APPL-00009281	28 November 2022	415	15	27.71	0	1	27.71	27.71	3	25.49	36			1
APPL-00003081	29 December 2024	140	15	30.19	0	1	30.19	30.19	3	27.77	19			1
APPL-00006721	01 March 2022	315	15	30.1	0	1	30.1	30.1	21	320.56	6			1
APPL-00003295	11 December 2023	151	15	27.18	0	4	27.18	108.72	3	100.02	22	3.9		3
APPL-00002561	22 December 2023	120	15	29.88	0	3	29.88	89.64	10	618.52	21	3.3		3
APPL-00010262	27 March 2022	452	15	30.07	0	2	30.07	60.14	33	2116.93	5			3
APPL-00007343	15 January 2024	341	15	27.48	0	2	27.48	54.96	23	3105.24	41	3.1		2
APPL-00004235	15 April 2024	211	15	29.95	7	2	27.85	55.7	14	874490	36			3
APPL-00009159	23 September 2024	406	15	27.52	0	1	27.52	27.52	3	25.32	14			3
APPL-00008850	22 March 2024	392	15	27.66	10	1	24.89	24.89	29	33053.92	34	4.1		3
APPL-00008125	29 July 2022	373	15	29.31	0	1	29.31	29.31	26	109.91	17	4.5		2
APPL-00006934	19 November 2022	325	15	28.1	0	2	28.1	56.2	22	15679.8	34			1
APPL-00001947	18 June 2024	84	15	29.55	0	2	29.55	59.1	7	56736	1			1
APPL-00011246	14 October 2023	508	15	27.2	5	2	25.84	51.68	37	51.68	11			1
APPL-00006051	02 March 2022	289	15	30.79	15	2	26.17	52.34	3	48.15	16			1
APPL-00009892	30 June 2024	439	15	31.03	0	3	31.03	93.09	32	2960.26	35			1
APPL-00002389	03 February 2022	113	15	27.88	0	3	27.88	83.64	9	331214.4	41			1
APPL-00009465	22 December 2022	422	15	27.48	7	3	25.56	76.68	30	808.97	9			1
APPL-00006776	28 May 2023	317	15	30.54	0	4	30.54	122.16	21	1301	36			1
APPL-00007376	10 November 2023	342	15	30.63	10	6	27.57	165.42	24	656.72	2	4.8		1
APPL-00007558	22 March 2022	349	15	29.74	10	5	26.77	133.85	24	531.38	20	4.5		1
APPL-00004652	28 February 2024	229	15	26.81	10	5	24.13	120.65	3	111	29	4.9		1
APPL-00002439	10 December 2023	115	15	29.58	3	5	28.69	143.45	10	989.8	14	3.6		1
APPL-00003564	19 September 2023	167	15	30.9	3	4	29.97	119.88	3	110.29	40	3.7		1
APPL-00010114	31 January 2024	447	15	27.11	7	4	25.21	100.84	33	3549.57	26	4.8		1
APPL-00000143	08 September 2023	5	15	26.89	7	4	25.01	100.04	1	90736.28	21	5		1
APPL-00010855	17 October 2023	475	15	26.91	0	3	26.91	80.73	36	63.78	16	3.8		1
APPL-00004184	18 November 2022	209	15	29.16	0	3	29.16	87.48	14	1373436	40	3.7		1
APPL-00009678	20 December 2022	431	15	27.09	5	3	25.74	77.22	31	67.95	31	3.9		1
APPL-00005915	25 July 2024	283	15	29.59	7	3	27.52	82.56	18	1415.9	41	4.2		1
APPL-00002913	27 November 2023	134	15	29.8	10	3	26.82	80.46	11	2486.21	7	4.3		1
APPL-00001254	04 January 2023	50	15	30.59	3	2	29.67	59.34	5	294.92	7	4		1
APPL-00005246	29 April 2022	261	15	29.56	7	2	27.49	54.98	16	7092.42	23	3		1
APPL-00000016	06 July 2023	1	15	31.03	7	2	28.86	57.72	1	52352.04	6	4.7		1
APPL-00011309	24 August 2024	512	15	27.84	10	2	25.06	50.12	38	1227940	3	3.7		1
APPL-00002141	08 June 2023	102	15	30.68	10	2	27.61	55.22	8	399.79	19	3.9		1
APPL-00009573	16 February 2024	426	15	28.59	0	2	28.59	57.18	31	50.32	42	5		1
APPL-00010947	05 August 2022	481	15	28.7	0	1	28.7	28.7	36	22.67	2	4.3		1
APPL-00010914	13 August 2022	479	15	30.95	0	1	30.95	30.95	36	24.45	12	4.6		1
APPL-00007508	09 February 2023	347	15	26.94	0	1	26.94	26.94	24	106.95	38	4		1
APPL-00006472	22 April 2023	304	15	27.27	0	1	27.27	27.27	20	42268.5	26	3.6		1
APPL-00002636	08 April 2022	123	15	29.09	0	1	29.09	29.09	10	200.72	17	4.8		1
APPL-00002536	23 July 2024	119	15	28.7	0	1	28.7	28.7	10	198.03	21	4.9		1
APPL-00001396	15 September 2023	58	15	26.85	0	1	26.85	26.85	5	133.44	41	3.3		1
APPL-00000195	24 December 2024	6	15	29.68	0	1	29.68	29.68	1	26919.76	2	3.8		1
APPL-00004653	02 March 2024	229	15	28.75	0	1	28.75	28.75	3	26.45	15	3.8		1
APPL-00003043	14 November 2023	139	15	30.71	0	1	30.71	30.71	3	28.25	17	4		1
APPL-00009204	17 September 2024	410	15	27.23	15	1	23.15	23.15	3	21.3	27	3.8		1
APPL-00007765	19 July 2024	357	15	27.91	7	1	25.96	25.96	3	23.88	19	3.4		1
APPL-00007653	19 September 2023	353	15	27.86	7	1	25.91	25.91	3	23.84	37	4.2		1
APPL-00004680	17 October 2023	231	15	30.12	5	1	28.61	28.61	3	26.32	38	4.7		1
APPL-00003424	04 December 2022	159	15	29.32	15	1	24.92	24.92	3	22.93	6	3.7		1
APPL-00010978	23 July 2024	482	15	29.97	3	1	29.07	29.07	36	22.97	8	3.1		1
APPL-00009557	19 August 2022	426	15	30.73	3	1	29.81	29.81	31	26.23	32	4.3		1
APPL-00011471	31 October 2024	518	14	962.36	0	2	962.36	1924.72	38	47155640	11	3.2	56	1
APPL-00003451	10 September 2024	160	14	944.53	5	1	897.3	897.3	3	825.52	8	4.9	108	1
APPL-00008500	27 January 2024	382	14	957.19	7	5	890.19	4450.95	27	5964.27	2		14	1
APPL-00011087	27 November 2024	491	14	922.5	0	4	922.5	3690	37	3690	31	4.9	126	1
APPL-00000015	17 May 2023	1	14	928.72	0	3	928.72	2786.16	1	2527047.12	8		15	1
APPL-00002651	23 October 2023	123	14	933.85	5	1	887.16	887.16	10	6121.4	38	3.8	131	1
APPL-00004308	30 April 2024	214	13	846.01	5	1	803.71	803.71	14	12618247	2		95	1
APPL-00000500	04 September 2024	17	13	935.62	2	1	916.91	916.91	2	1402.87	33	4.7	25	1
APPL-00000014	16 April 2023	1	13	964.42	10	1	867.98	867.98	1	787257.86	8	3.4	14	1
APPL-00003000	02 January 2022	138	13	895.44	2	1	877.53	877.53	3	807.33	21	3.8	104	1
APPL-00002091	22 August 2024	97	13	957.01	0	1	957.01	957.01	8	6928.75	41	4.4	58	1
APPL-00009544	30 December 2023	425	13	969.26	15	3	823.87	2471.61	30	26075.49	30	4.5	8	1
APPL-00005498	08 June 2022	269	12	1011.41	10	3	910.27	2730.81	17	12862.12	30	3.6	59	1
APPL-00002655	18 July 2024	123	12	1051.12	15	3	893.45	2680.35	10	18494.42	38		78	1
APPL-00003861	30 October 2023	180	12	931.22	0	2	931.22	1862.44	12	14564.28	31		138	1
APPL-00000013	08 March 2023	1	12	1024.23	5	1	973.02	973.02	1	882529.14	9		13	1
APPL-00010043	13 November 2023	445	11	1072.11	0	2	1072.11	2144.22	32	68186.2	24	3.3		1
APPL-00005524	03 May 2024	269	11	1174.47	7	1	1092.26	1092.26	17	5144.54	13	4.7		2
APPL-00006985	20 October 2023	327	11	1024.97	0	3	1024.97	3074.91	22	857899.89	3	3.2		1
APPL-00006427	11 May 2022	302	11	1153.13	7	3	1072.41	3217.23	20	4986706.5	28	3.4		1
APPL-00003456	29 July 2022	161	11	1133.03	5	1	1076.38	1076.38	3	990.27	17	4.4		1
APPL-00000012	02 February 2023	1	11	1016.04	2	1	995.72	995.72	1	903118.04	11	4.4		1
APPL-00001004	11 December 2024	37	10	474.48	5	1	450.76	450.76	3	414.7	40	3.2		1
APPL-00000011	29 January 2023	1	10	415.15	7	2	386.09	772.18	1	700367.26	1			1
APPL-00002573	24 December 2024	120	10	444.45	0	1	444.45	444.45	10	3066.7	36			1
APPL-00003235	15 March 2023	148	10	471.56	5	1	447.98	447.98	3	412.14	17			1
APPL-00008931	14 January 2022	396	10	444.86	15	1	378.13	378.13	29	502156.64	11	4.9		1
APPL-00009755	05 February 2023	434	10	426.39	7	1	396.54	396.54	31	348.96	1	3.2		1
APPL-00010658	30 June 2023	467	10	444.22	5	4	422.01	1688.04	35	6195.11	22			3
APPL-00002579	17 June 2022	121	10	482.45	0	1	482.45	482.45	10	3328.91	3	4		1
APPL-00011211	29 January 2022	504	10	466	0	2	466	932	37	932	38	3.2		1
APPL-00009813	05 March 2024	436	10	482.4	10	2	434.16	868.32	32	27612.58	14	4.6		1
APPL-00004089	20 October 2023	201	10	472.1	2	3	462.66	1387.98	13	115896.33	39			1
APPL-00005211	20 December 2024	259	10	426.68	0	1	426.68	426.68	16	55041.72	5			2
APPL-00001606	19 July 2022	71	10	417.35	0	2	417.35	834.7	6	1135.19	11			1
APPL-00006945	10 March 2024	325	9	490.87	0	1	490.87	490.87	22	136952.73	26			3
APPL-00007769	25 January 2022	358	9	504.64	3	1	489.5	489.5	3	450.34	3	3.6		3
APPL-00006442	23 March 2024	302	9	481.21	3	1	466.77	466.77	20	723493.5	8			1
APPL-00000010	26 January 2023	1	9	520.05	0	1	520.05	520.05	1	471685.35	10	3.6		1
APPL-00002291	10 November 2023	109	9	459.8	0	1	459.8	459.8	9	1820808	17	3.8		1
